Player Name,Rating,League,Season
"221Flavien TaitRennes, 32, M(CLR)",6.62,Ligue 1,2022-2023
"222Arnaud KalimuendoRennes, 23, FW",6.62,Ligue 1,2022-2023
"223Christopher WoohRennes, 23, D(C)",6.62,Ligue 1,2022-2023
"224Xavier ChavalerinTroyes, 33, DMC,M(L)",6.62,Ligue 1,2022-2023
"225Matz SelsStrasbourg, 32, GK",6.61,Ligue 1,2022-2023
"226Wahbi KhazriMontpellier, 34, M(CLR),FW",6.61,Ligue 1,2022-2023
"227Quentin BoisgardLorient, 27, AM(CLR)",6.61,Ligue 1,2022-2023
"228Presnel KimpembeParis S-G, 29, D(C)",6.61,Ligue 1,2022-2023
"229Isaak TouréAuxerre, 21, D(C)",6.61,Ligue 1,2022-2023
"230Jens CajusteReims, 25, DMC",6.61,Ligue 1,2022-2023
"231Thiago MendesLyon, 32, D(CR),M(CR)",6.61,Ligue 1,2022-2023
"232Saël KumbediLyon, 19, D(R),M(R)",6.61,Ligue 1,2022-2023
"233Mateusz WieteskaClermont Foot, 28, D(C)",6.61,Ligue 1,2022-2023
"234Thomas FoketReims, 30, D(CLR),M(R)",6.61,Ligue 1,2022-2023
"235Juan BernatParis S-G, 31, D(L),M(CL)",6.61,Ligue 1,2022-2023
"236Gauthier GallonTroyes, 31, GK",6.6,Ligue 1,2022-2023
"237Thibault De SmetReims, 26, D(L),M(L)",6.6,Ligue 1,2022-2023
"238Kevin GameiroStrasbourg, 37, AM(C),FW",6.6,Ligue 1,2022-2023
"239Yvon MvogoLorient, 30, GK",6.59,Ligue 1,2022-2023
"240Jackson PorozoTroyes, 24, D(C)",6.59,Ligue 1,2022-2023
"241Habib DiarraStrasbourg, 21, M(CLR)",6.59,Ligue 1,2022-2023
"242Birama TouréAuxerre, 32, DMC",6.59,Ligue 1,2022-2023
"243Lilian RaolisoaAngers, 24, Defender",6.59,Ligue 1,2022-2023
"244Lucas PerrinStrasbourg, 26, D(C)",6.59,Ligue 1,2022-2023
"245Hugo EkitikéParis S-G, 22, FW",6.59,Ligue 1,2022-2023
"246Jean LucasMonaco, 26, M(C)",6.58,Ligue 1,2022-2023
"247Cheick Oumar KonatéClermont Foot, 20, D(C),M(R)",6.58,Ligue 1,2022-2023
"248Dénys BainAuxerre, 31, D(C)",6.58,Ligue 1,2022-2023
"249Rhys HealeyToulouse, 30, FW",6.58,Ligue 1,2022-2023
"250Bradley LockoReims, 22, D(L),M(L)",6.58,Ligue 1,2022-2023
"251José FonteLille, 41, D(C)",6.58,Ligue 1,2022-2023
"252Yan ValeryAngers, 25, D(CR),M(R)",6.57,Ligue 1,2022-2023
"253Elbasan RashaniClermont Foot, 31, AM(CLR)",6.57,Ligue 1,2022-2023
"254Ludovic AjorqueStrasbourg, 30, FW",6.57,Ligue 1,2022-2023
"255Loïc BadéRennes, 24, D(C)",6.57,Ligue 1,2022-2023
"256Issa KaboréMarseille, 23, D(R),M(R)",6.57,Ligue 1,2022-2023
"257Yahia FofanaAngers, 24, GK",6.57,Ligue 1,2022-2023
"258Ignatius GanagoNantes, 26, AM(LR),FW",6.56,Ligue 1,2022-2023
"259Mounaïm El IdrissyAC Ajaccio, 26, M(R),FW",6.56,Ligue 1,2022-2023
"260Alexis Claude-MauriceLens, 26, AM(CL),FW",6.56,Ligue 1,2022-2023
"261Andreaw GravillonReims, 27, D(CR)",6.56,Ligue 1,2022-2023
"262Mathias AutretAuxerre, 33, M(CLR)",6.56,Ligue 1,2022-2023
"263Yusuf YaziciLille, 28, M(CLR),FW",6.55,Ligue 1,2022-2023
"264Bingourou KamaraMontpellier, 28, GK",6.55,Ligue 1,2022-2023
"265Muhammed ChamClermont Foot, 24, AM(C),FW",6.55,Ligue 1,2022-2023
"266Jordan FerriMontpellier, 32, M(C)",6.55,Ligue 1,2022-2023
"267Renaud RipartTroyes, 31, D(R),M(CLR),FW",6.55,Ligue 1,2022-2023
"268Moses SimonNantes, 29, M(CLR),FW",6.55,Ligue 1,2022-2023
"269Thomas DelaineStrasbourg, 32, D(L),M(LR)",6.55,Ligue 1,2022-2023
"270Leandro ParedesParis S-G, 30, DMC",6.55,Ligue 1,2022-2023
"271Maxime GonalonsClermont Foot, 35, D(C),M(C)",6.55,Ligue 1,2022-2023
"272Faouzi GhoulamAngers, 34, D(L)",6.55,Ligue 1,2022-2023
"273Jean-Kévin DuverneBrest, 27, D(CLR)",6.54,Ligue 1,2022-2023
"274Ross BarkleyNice, 31, M(CLR)",6.54,Ligue 1,2022-2023
"275Nicolas CozzaMontpellier, 26, D(CL),M(L)",6.54,Ligue 1,2022-2023
"276Stephy MavididiMontpellier, 26, AM(LR),FW",6.54,Ligue 1,2022-2023
"277Jean-Louis LecaLens, 39, GK",6.54,Ligue 1,2022-2023
"278Amine HaritMarseille, 27, AM(CLR),FW",6.54,Ligue 1,2022-2023
"279HenriqueLyon, 30, D(L),M(L)",6.54,Ligue 1,2022-2023
"280Rémy RiouLyon, 37, GK",6.54,Ligue 1,2022-2023
"281Edan DiopMonaco, 20, Midfielder",6.53,Ligue 1,2022-2023
"282David Pereira da CostaLens, 24, AM(CL)",6.53,Ligue 1,2022-2023
"283Maxime EstèveMontpellier, 22, D(C)",6.53,Ligue 1,2022-2023
"284Timothy WeahLille, 24, D(LR),M(LR),FW",6.53,Ligue 1,2022-2023
"285Gabriel GudmundssonLille, 25, D(CL),M(LR)",6.53,Ligue 1,2022-2023
"286Mohamed YoussoufAC Ajaccio, 36, D(R)",6.53,Ligue 1,2022-2023
"287Igor SilvaLorient, 28, D(R),M(R)",6.53,Ligue 1,2022-2023
"288Noah FadigaBrest, 25, D(R),M(R)",6.52,Ligue 1,2022-2023
"289Falaye SackoMontpellier, 29, D(CLR),M(R)",6.52,Ligue 1,2022-2023
"290Dimitri LiénardStrasbourg, 37, D(L),M(CL)",6.52,Ligue 1,2022-2023
"291Florent MolletNantes, 33, AM(CLR)",6.52,Ligue 1,2022-2023
"292Antoine MendyNice, 20, D(CR)",6.52,Ligue 1,2022-2023
"293Pedro ChirivellaNantes, 27, DMC",6.52,Ligue 1,2022-2023
"294Akim ZedadkaAuxerre, 29, D(R),M(R)",6.51,Ligue 1,2022-2023
"295Rayan RavelosonAuxerre, 28, D(CR),DMC",6.51,Ligue 1,2022-2023
"296Pape GueyeMarseille, 26, M(C)",6.51,Ligue 1,2022-2023
"297Ronaël Pierre-GabrielStrasbourg, 26, D(CLR),M(R)",6.5,Ligue 1,2022-2023
"298Kamory DoumbiaReims, 22, AM(C)",6.5,Ligue 1,2022-2023
"299Haris BelkeblaBrest, 31, DMC",6.5,Ligue 1,2022-2023
"300Evann GuessandNantes, 23, AM(CLR),FW",6.5,Ligue 1,2022-2023
"301Brecht DejaegereToulouse, 33, M(CLR)",6.5,Ligue 1,2022-2023
"302Jean OnanaLens, 25, DMC",6.5,Ligue 1,2022-2023
"303Vincent MarchettiAC Ajaccio, 27, M(C)",6.5,Ligue 1,2022-2023
"304Kenji-Van BotoAuxerre, 28, Defender",6.49,Ligue 1,2022-2023
"305Yohann MagninClermont Foot, 27, M(C)",6.49,Ligue 1,2022-2023
"306Johann LepenantLyon, 22, M(C)",6.49,Ligue 1,2022-2023
"307Mickaël BarretoAC Ajaccio, 34, M(C)",6.49,Ligue 1,2022-2023
"308Arkadiusz MilikMarseille, 30, AM(C),FW",6.49,Ligue 1,2022-2023
"309Bamba DiengLorient, 24, AM(L),FW",6.48,Ligue 1,2022-2023
"310Lesley UgochukwuRennes, 20, DMC",6.48,Ligue 1,2022-2023
"311Théo Le BrisLorient, 22, M(L)",6.48,Ligue 1,2022-2023
"312Sanjin PrcicStrasbourg, 31, M(C)",6.48,Ligue 1,2022-2023
"313GersonMarseille, 27, M(CLR)",6.48,Ligue 1,2022-2023
"314Massadio HaïdaraLens, 32, D(CL),M(L)",6.47,Ligue 1,2022-2023
"315XekaRennes, 30, M(C)",6.47,Ligue 1,2022-2023
"316Aiman MaurerClermont Foot, 20, AM(C)",6.47,Ligue 1,2022-2023
"317Youssouf KonéAC Ajaccio, 29, D(CL),M(L)",6.47,Ligue 1,2022-2023
"318Gaëtan PerrinAuxerre, 28, AM(CLR)",6.47,Ligue 1,2022-2023
"319Kamaldeen SulemanaRennes, 23, AM(L),FW",6.47,Ligue 1,2022-2023
"320Reda BelahyaneNice, 20, DMC",6.47,Ligue 1,2022-2023
"321Damien Da SilvaLyon, 36, D(C)",6.46,Ligue 1,2022-2023
"322Abdu ContéTroyes, 26, D(CL),M(L)",6.46,Ligue 1,2022-2023
"323Ibrahima KonéLorient, 25, FW",6.46,Ligue 1,2022-2023
"324Carlos SolerParis S-G, 28, M(CLR)",6.46,Ligue 1,2022-2023
"325Yuito SuzukiStrasbourg, 23, Midfielder",6.46,Ligue 1,2022-2023
"326Hugo MagnettiBrest, 26, DMC",6.46,Ligue 1,2022-2023
"327Mehdi ZeffaneClermont Foot, 32, D(LR),M(R)",6.46,Ligue 1,2022-2023
"328Stéphane DiarraLorient, 26, AM(R)",6.46,Ligue 1,2022-2023
"329Mathias Pereira LageBrest, 28, M(CLR)",6.45,Ligue 1,2022-2023
"330Jim AllevinahClermont Foot, 29, M(CLR)",6.45,Ligue 1,2022-2023
"331Wesley SaïdLens, 29, AM(CLR),FW",6.45,Ligue 1,2022-2023
"332Léo LeroyMontpellier, 25, DMC",6.45,Ligue 1,2022-2023
"333Achraf DariBrest, 25, D(C)",6.45,Ligue 1,2022-2023
"334Kays Ruiz-AtilAuxerre, 22, Midfielder",6.45,Ligue 1,2022-2023
"335Yasser LarouciTroyes, 24, D(L),M(L)",6.45,Ligue 1,2022-2023
"336Warren KamanziToulouse, 24, D(R),M(R)",6.45,Ligue 1,2022-2023
"337Myziane MaolidaReims, 26, AM(LR),FW",6.44,Ligue 1,2022-2023
"338Leny YoroLille, 19, D(C)",6.44,Ligue 1,2022-2023
"339Fernand MayemboAC Ajaccio, 29, D(C)",6.44,Ligue 1,2022-2023
"340Colin DagbaStrasbourg, 26, D(R),M(R)",6.44,Ligue 1,2022-2023
"341Bradley LockoBrest, 22, D(L),M(L)",6.44,Ligue 1,2022-2023
"342Takumi MinaminoMonaco, 30, AM(CLR),FW",6.44,Ligue 1,2022-2023
"343Eduard SobolStrasbourg, 29, D(L),M(L)",6.44,Ligue 1,2022-2023
"344Rudy KohonTroyes, 20, Defender",6.44,Ligue 1,2022-2023
"345Bevic Moussiti-OkoAC Ajaccio, 30, FW",6.44,Ligue 1,2022-2023
"346Jean-Victor MakengoLorient, 26, M(CL)",6.44,Ligue 1,2022-2023
"347Gerzino NyamsiStrasbourg, 28, D(C)",6.44,Ligue 1,2022-2023
"348Renato SanchesParis S-G, 27, M(CR)",6.43,Ligue 1,2022-2023
"349Jean-Eudes AholouStrasbourg, 30, DMC",6.43,Ligue 1,2022-2023
"350Yoann SalmierTroyes, 32, D(CR)",6.43,Ligue 1,2022-2023
"351Mattia VitiNice, 23, D(CL)",6.43,Ligue 1,2022-2023
"352Wilson OdobertTroyes, 20, AM(CLR),FW",6.43,Ligue 1,2022-2023
"353Jere UronenBrest, 30, D(L),M(L)",6.43,Ligue 1,2022-2023
"354Rubén BlancoMarseille, 29, GK",6.43,Ligue 1,2022-2023
"355Kevin VollandMonaco, 32, AM(CLR),FW",6.43,Ligue 1,2022-2023
"356Dion LopyReims, 23, DMC",6.43,Ligue 1,2022-2023
"357Jodel DossouClermont Foot, 32, AM(R)",6.43,Ligue 1,2022-2023
"358Darlin YongwaLorient, 24, M(L)",6.43,Ligue 1,2022-2023
"359Houssem AouarLyon, 26, M(CL)",6.42,Ligue 1,2022-2023
"360Jean-Claude BillongClermont Foot, 31, D(C)",6.42,Ligue 1,2022-2023
"361Miha BlazicAngers, 31, D(C)",6.42,Ligue 1,2022-2023
"362Logan CostaToulouse, 23, D(C)",6.42,Ligue 1,2022-2023
"363Samuel MoutoussamyNantes, 28, M(CL)",6.42,Ligue 1,2022-2023
"364Calvin StengsNice, 26, M(CR)",6.42,Ligue 1,2022-2023
"365Adil RamiTroyes, 39, D(C)",6.41,Ligue 1,2022-2023
"366Ibrahima SissokoStrasbourg, 27, D(C),DMC",6.41,Ligue 1,2022-2023
"367Cédric BakambuMarseille, 33, AM(LR),FW",6.41,Ligue 1,2022-2023
"368Ibrahim DiakitéReims, 21, D(CR)",6.41,Ligue 1,2022-2023
"369Youcef BelaïliBrest, 32, AM(L)",6.41,Ligue 1,2022-2023
"370Soungoutou MagassaMonaco, 21, D(C),DMC",6.4,Ligue 1,2022-2023
"371Paul BernardoniAngers, 27, GK",6.4,Ligue 1,2022-2023
"372Julian JeanvierAuxerre, 32, D(C)",6.4,Ligue 1,2022-2023
"373Jeff Reine-AdélaïdeLyon, 27, AM(CLR),FW",6.4,Ligue 1,2022-2023
"374Lassine SinayokoAuxerre, 25, AM(LR),FW",6.4,Ligue 1,2022-2023
"375Pablo RosarioNice, 28, D(CR),DMC",6.4,Ligue 1,2022-2023
"376Adrien ThomassonStrasbourg, 31, M(CLR)",6.39,Ligue 1,2022-2023
"377Julien PonceauLorient, 24, AM(C)",6.39,Ligue 1,2022-2023
"378Oumar GonzalezAC Ajaccio, 26, D(C)",6.39,Ligue 1,2022-2023
"379Souleyman DoumbiaAngers, 28, D(L),M(L)",6.39,Ligue 1,2022-2023
"380Cyrille BayalaAC Ajaccio, 28, AM(R)",6.39,Ligue 1,2022-2023
"381Akim ZedadkaLille, 29, D(R),M(R)",6.39,Ligue 1,2022-2023
"382Arbër ZeneliReims, 29, AM(LR),FW",6.39,Ligue 1,2022-2023
"383Billal BrahimiNice, 24, AM(LR),FW",6.39,Ligue 1,2022-2023
"384Vincent SierroToulouse, 29, M(C)",6.39,Ligue 1,2022-2023
"385Sacha DelayeMontpellier, 22, Forward",6.39,Ligue 1,2022-2023
"386Siriki DembéléAuxerre, 28, AM(CL),FW",6.39,Ligue 1,2022-2023
"387Moussa SissokoNantes, 35, M(CR)",6.38,Ligue 1,2022-2023
"388Thierno BaldéTroyes, 22, D(R),M(R)",6.38,Ligue 1,2022-2023
"389Alexandre CoeffAuxerre, 32, D(CR)",6.38,Ligue 1,2022-2023
"390Matis CarvalhoMontpellier, 25, Goalkeeper",6.38,Ligue 1,2022-2023
"391Yoann CathlineLorient, 22, M(L)",6.38,Ligue 1,2022-2023
"392Ibrahima NianeAngers, 25, AM(L),FW",6.38,Ligue 1,2022-2023
"393Abdallah SimaAngers, 23, AM(LR),FW",6.38,Ligue 1,2022-2023
"394Christophe HérelleBrest, 32, D(CR)",6.38,Ligue 1,2022-2023
"395Brayann PereiraAuxerre, 21, D(R)",6.38,Ligue 1,2022-2023
"396Birger MelingRennes, 30, D(LR),DMC",6.37,Ligue 1,2022-2023
"397Wout FaesReims, 26, D(CL)",6.37,Ligue 1,2022-2023
"398Bamba DiengMarseille, 24, AM(L),FW",6.37,Ligue 1,2022-2023
"399Adrien HunouAngers, 31, AM(CLR),FW",6.37,Ligue 1,2022-2023
"400Cédric HountondjiAngers, 31, D(C)",6.37,Ligue 1,2022-2023
"401VítinhaMarseille, 24, FW",6.37,Ligue 1,2022-2023
"402Eric BaillyMarseille, 30, D(CR)",6.37,Ligue 1,2022-2023
"403Tanguy ZoukrouTroyes, 21, D(C)",6.37,Ligue 1,2022-2023
"404Pierrick CapelleAngers, 37, D(L),M(CLR)",6.36,Ligue 1,2022-2023
"405Romain FaivreLyon, 26, AM(CLR)",6.36,Ligue 1,2022-2023
"406Franci BouebariStrasbourg, 21, Defender",6.36,Ligue 1,2022-2023
"407Ismaël DialloAC Ajaccio, 28, D(L)",6.36,Ligue 1,2022-2023
"408Batista MendyAngers, 25, D(C),DMC",6.35,Ligue 1,2022-2023
"409Amine SalamaAngers, 24, FW",6.35,Ligue 1,2022-2023
"410Mitchell van BergenReims, 25, AM(LR),FW",6.35,Ligue 1,2022-2023
"411Amine GouiriNice, 25, AM(CLR),FW",6.35,Ligue 1,2022-2023
"412Mickaël AlphonseAC Ajaccio, 35, D(LR)",6.35,Ligue 1,2022-2023
"413Moussa DiarraToulouse, 24, D(CL)",6.35,Ligue 1,2022-2023
"414Denis GenreauToulouse, 25, AM(C)",6.35,Ligue 1,2022-2023
"415Rémy DescampsNantes, 28, GK",6.35,Ligue 1,2022-2023
"416Jeff Reine-AdélaïdeTroyes, 27, AM(CLR),FW",6.34,Ligue 1,2022-2023
"417João VictorNantes, 26, D(CR)",6.34,Ligue 1,2022-2023
"418Komnen AndricClermont Foot, 29, FW",6.34,Ligue 1,2022-2023
"419Ruben AguilarMonaco, 31, D(R),M(R)",6.34,Ligue 1,2022-2023
"420Maxime BusiReims, 25, D(R),M(R)",6.34,Ligue 1,2022-2023
"421Khalil FayadMontpellier, 20, M(CL)",6.34,Ligue 1,2022-2023
"422Dennis AppiahNantes, 32, D(CLR),M(R)",6.34,Ligue 1,2022-2023
"423Bonke InnocentLorient, 29, DMC",6.34,Ligue 1,2022-2023
"424Erik Palmer-BrownTroyes, 27, D(C)",6.34,Ligue 1,2022-2023
"425Amin SarrLyon, 23, AM(L),FW",6.33,Ligue 1,2022-2023
"426Timothée PembéléParis S-G, 22, D(CR),M(R)",6.33,Ligue 1,2022-2023
"427Florent OgierClermont Foot, 35, D(C)",6.33,Ligue 1,2022-2023
"428Nordine KandilStrasbourg, 23, Forward",6.33,Ligue 1,2022-2023
"429Jérôme BoatengLyon, 36, D(CR)",6.33,Ligue 1,2022-2023
"430Gauthier HeinAuxerre, 28, AM(CR)",6.33,Ligue 1,2022-2023
"431Azzedine OunahiMarseille, 24, AM(CR)",6.32,Ligue 1,2022-2023
"432Arnaud SouquetMontpellier, 33, D(CR),M(R)",6.32,Ligue 1,2022-2023
"433Thomas ManganiAC Ajaccio, 37, M(C)",6.32,Ligue 1,2022-2023
"434Moussa DembéléLyon, 28, FW",6.32,Ligue 1,2022-2023
"435Benoît CostilAuxerre, 37, GK",6.32,Ligue 1,2022-2023
"436Alexis Beka BekaNice, 23, DMC",6.32,Ligue 1,2022-2023
"437Enzo TchatoMontpellier, 22, D(R),M(R)",6.32,Ligue 1,2022-2023
"438Marcus CocoNantes, 28, D(R),M(LR),FW",6.32,Ligue 1,2022-2023
"439Malang SarrMonaco, 26, D(CL)",6.32,Ligue 1,2022-2023
"440Romain HamoumaAC Ajaccio, 37, M(CLR),FW",6.31,Ligue 1,2022-2023
"441Papa YadeTroyes, 25, M(L)",6.31,Ligue 1,2022-2023
"442Farid El MelaliAngers, 27, D(R),M(LR)",6.31,Ligue 1,2022-2023
"443M'Baye NiangAuxerre, 30, AM(LR),FW",6.31,Ligue 1,2022-2023
"444Warren Zaïre-EmeryParis S-G, 18, D(R),DMC,M(R)",6.31,Ligue 1,2022-2023
"445Gelson MartinsMonaco, 29, M(LR)",6.31,Ligue 1,2022-2023
"446Mamadou SakhoMontpellier, 35, D(C)",6.3,Ligue 1,2022-2023
"447Julien Le CardinalLens, 27, D(C)",6.3,Ligue 1,2022-2023
"448Clément VidalAC Ajaccio, 24, D(C)",6.29,Ligue 1,2022-2023
"449Ibrahim SalahRennes, 23, AM(L),FW",6.29,Ligue 1,2022-2023
"450Myron BoaduMonaco, 24, FW",6.29,Ligue 1,2022-2023
"451Youssouf M'ChangamaAuxerre, 34, M(C)",6.29,Ligue 1,2022-2023
"452Mohamed BayoLille, 26, FW",6.29,Ligue 1,2022-2023
"453Eliot MatazoMonaco, 23, DMC",6.29,Ligue 1,2022-2023
"454Ayoub AmraouiNice, 20, Defender",6.29,Ligue 1,2022-2023
"455Maghnes AklioucheMonaco, 22, AM(CR)",6.28,Ligue 1,2022-2023
"456Steven FortèsLens, 32, D(C)",6.28,Ligue 1,2022-2023
"457Andy DelortNantes, 33, AM(R),FW",6.28,Ligue 1,2022-2023
"458Jérémie BelaClermont Foot, 31, M(LR)",6.28,Ligue 1,2022-2023
"459Ismail JakobsMonaco, 25, D(L),M(L)",6.27,Ligue 1,2022-2023
"460Yanis CimignaniAC Ajaccio, 23, Midfielder",6.27,Ligue 1,2022-2023
"461Fallou FallReims, 20, Defender",6.27,Ligue 1,2022-2023
"462Kévin DanoisAuxerre, 20, M(C)",6.27,Ligue 1,2022-2023
"463Carlos BalebaLille, 21, DMC",6.27,Ligue 1,2022-2023
"464Sada ThioubAngers, 29, D(R),M(LR)",6.26,Ligue 1,2022-2023
"465Andreas BruusTroyes, 26, D(R),M(R)",6.26,Ligue 1,2022-2023
"466Rares IlieNice, 21, Midfielder",6.26,Ligue 1,2022-2023
"467Kevin SpadanudaAC Ajaccio, 28, M(L)",6.26,Ligue 1,2022-2023
"468Sébastien CorchiaNantes, 34, D(R),M(R)",6.26,Ligue 1,2022-2023
"469Benjamin LeroyAC Ajaccio, 35, GK",6.26,Ligue 1,2022-2023
"470Marcin BulkaNice, 25, GK",6.26,Ligue 1,2022-2023
"471Siriné DoucouréLorient, 22, FW",6.25,Ligue 1,2022-2023
"472Ismaël BouraLens, 24, M(L)",6.25,Ligue 1,2022-2023
"473Pablo SarabiaParis S-G, 32, D(L),M(CLR),FW",6.25,Ligue 1,2022-2023
"474Alexis Claude-MauriceNice, 26, AM(CL),FW",6.25,Ligue 1,2022-2023
"475Ibrahim AmadouAngers, 31, D(C),DMC",6.25,Ligue 1,2022-2023
"476Oliver ZandénToulouse, 23, Defender",6.25,Ligue 1,2022-2023
"477Souleymane CisséClermont Foot, 22, Defender",6.25,Ligue 1,2022-2023
"478Charles TraoréNantes, 33, D(L),M(L)",6.25,Ligue 1,2022-2023
"479Islam SlimaniBrest, 36, FW",6.25,Ligue 1,2022-2023
"480Mathieu CoutadeurAC Ajaccio, 38, M(C)",6.24,Ligue 1,2022-2023
"481Riad NouriAC Ajaccio, 39, M(LR)",6.24,Ligue 1,2022-2023
"482RuanAC Ajaccio, 26, Forward",6.24,Ligue 1,2022-2023
"483Arial MendyClermont Foot, 30, D(L)",6.23,Ligue 1,2022-2023
"484Taïryk ArconteBrest, 21, Forward",6.23,Ligue 1,2022-2023
"485Valère GermainMontpellier, 34, AM(CLR),FW",6.23,Ligue 1,2022-2023
"486Matthis AblineAuxerre, 21, AM(L),FW",6.23,Ligue 1,2022-2023
"487Halid SabanovicAngers, 25, Defender",6.23,Ligue 1,2022-2023
"488Lebo MothibaStrasbourg, 29, FW",6.22,Ligue 1,2022-2023
"489Ado OnaiwuToulouse, 29, FW",6.22,Ligue 1,2022-2023
"490Lukasz PorebaLens, 24, M(C)",6.22,Ligue 1,2022-2023
"491Matthis AblineRennes, 21, AM(L),FW",6.22,Ligue 1,2022-2023
"492Jonas MartinLille, 34, M(CL)",6.22,Ligue 1,2022-2023
"493Ayman KariLorient, 20, AM(C)",6.22,Ligue 1,2022-2023
"494Loïs DionyAngers, 32, AM(L),FW",6.2,Ligue 1,2022-2023
"495Abdoulaye BambaAngers, 34, D(CLR),M(R)",6.2,Ligue 1,2022-2023
"496Gaëtan CharbonnierAuxerre, 36, AM(C),FW",6.2,Ligue 1,2022-2023
"497Iké UgboTroyes, 26, FW",6.2,Ligue 1,2022-2023
"498Serhou GuirassyRennes, 28, AM(L),FW",6.2,Ligue 1,2022-2023
"499Lorenz AssignonRennes, 24, D(R),M(R)",6.2,Ligue 1,2022-2023
"500Mehdi Puch-HerrantzAC Ajaccio, 21, Midfielder",6.2,Ligue 1,2022-2023
"501FábioNantes, 34, D(LR),M(R)",6.2,Ligue 1,2022-2023
"502Ismaël GharbiParis S-G, 20, Midfielder",6.2,Ligue 1,2022-2023
"503Karol FilaStrasbourg, 26, D(CR),M(R)",6.19,Ligue 1,2022-2023
"504Tony StrataAC Ajaccio, 20, Defender",6.18,Ligue 1,2022-2023
"505Cédric AvinelAC Ajaccio, 38, D(C)",6.18,Ligue 1,2022-2023
"506Theocharis TsingarasToulouse, 24, Midfielder",6.18,Ligue 1,2022-2023
"507Justin-Noël KalumbaAngers, 20, D(L)",6.18,Ligue 1,2022-2023
"508Gaël KakutaLens, 33, M(CLR),FW",6.18,Ligue 1,2022-2023
"509Amar FatahTroyes, 20, Forward",6.17,Ligue 1,2022-2023
"510Joe BryanNice, 31, D(L),M(CL)",6.17,Ligue 1,2022-2023
"511Marin JakolisAngers, 28, Forward",6.16,Ligue 1,2022-2023
"512Martin AdelineReims, 21, Midfielder",6.16,Ligue 1,2022-2023
"513Kyliane DongTroyes, 20, Forward",6.16,Ligue 1,2022-2023
"514Flavius DaniliucNice, 23, D(CR)",6.15,Ligue 1,2022-2023
"515Théo PellenardAuxerre, 30, D(L)",6.15,Ligue 1,2022-2023
"516Lohann DoucetNantes, 22, Midfielder",6.15,Ligue 1,2022-2023
"517Qazim LaçiAC Ajaccio, 29, AM(C)",6.15,Ligue 1,2022-2023
"518Derek Mazou-SackoTroyes, 20, Midfielder",6.15,Ligue 1,2022-2023
"519Antonin BobichonAngers, 29, AM(CL)",6.15,Ligue 1,2022-2023
"520Axel CamblanBrest, 21, Midfielder",6.15,Ligue 1,2022-2023
"521Ousmane CamaraAngers, 21, D(C)",6.15,Ligue 1,2022-2023
"522Adil AouchicheLorient, 22, AM(CL),FW",6.14,Ligue 1,2022-2023
"523Duje Caleta-CarMarseille, 28, D(C)",6.14,Ligue 1,2022-2023
"524Rémy DugimontAuxerre, 38, Forward",6.14,Ligue 1,2022-2023
"525Mohamed AchiNantes, 23, Midfielder",6.14,Ligue 1,2022-2023
"526Alexis TibidiTroyes, 21, Forward",6.13,Ligue 1,2022-2023
"527Ben TouréAC Ajaccio, 21, Forward",6.13,Ligue 1,2022-2023
"528Samuel KoeberléReims, 20, Midfielder",6.13,Ligue 1,2022-2023
"529Yanis MassolinClermont Foot, 22, Midfielder",6.13,Ligue 1,2022-2023
"530Waniss TaïbiAngers, 22, Midfielder",6.13,Ligue 1,2022-2023
"531Chrislain MatsimaLorient, 22, D(C)",6.13,Ligue 1,2022-2023
"532Stredair AppuahNantes, 20, Forward",6.12,Ligue 1,2022-2023
"533Ivane ChegraAC Ajaccio, 20, Midfielder",6.12,Ligue 1,2022-2023
"534Noah HolmReims, 23, Forward",6.12,Ligue 1,2022-2023
"535Félix LemaréchalBrest, 21, M(C)",6.12,Ligue 1,2022-2023
"536Mamadou DiakhonReims, 19, Forward",6.12,Ligue 1,2022-2023
"537Ilyés ChéttiAngers, 30, Defender",6.11,Ligue 1,2022-2023
"538Jean-Mattéo BahoyaAngers, 19, Forward",6.11,Ligue 1,2022-2023
"539Brandon BaiyeClermont Foot, 24, DMC",6.11,Ligue 1,2022-2023
"540Eli KroupiLorient, 18, FW",6.11,Ligue 1,2022-2023
"541Marvin SenayaStrasbourg, 24, D(R),M(R)",6.11,Ligue 1,2022-2023
"542Rémy Labeau LascaryLens, 21, Forward",6.11,Ligue 1,2022-2023
"543Marlos MorenoTroyes, 28, AM(LR)",6.11,Ligue 1,2022-2023
"544El Chadaille BitshiabuParis S-G, 19, D(C)",6.11,Ligue 1,2022-2023
"545Veljko BirmancevicToulouse, 26, M(L),FW",6.11,Ligue 1,2022-2023
"546Valentin Atangana EdoaReims, 19, DMC",6.11,Ligue 1,2022-2023
"547Tristan DingoméTroyes, 34, M(C)",6.11,Ligue 1,2022-2023
"548Dogan AlemdarRennes, 22, GK",6.11,Ligue 1,2022-2023
"549Mohamed TouréReims, 20, Forward",6.1,Ligue 1,2022-2023
"550Kaj SierhuisReims, 26, FW",6.09,Ligue 1,2022-2023
"551Abdoul Kader BambaNantes, 30, AM(LR)",6.09,Ligue 1,2022-2023
"552Patrick PentzReims, 28, GK",6.09,Ligue 1,2022-2023
"553Jean BotuéAC Ajaccio, 22, Midfielder",6.09,Ligue 1,2022-2023
"554Hianga'a MbockBrest, 25, DMC",6.09,Ligue 1,2022-2023
"555Naatan SkyttäToulouse, 22, Midfielder",6.09,Ligue 1,2022-2023
