,Player Name,Rating,League,Season,Squad
2548,Martín Satriano,6.75,Ligue 1,2023-2024,Brest
2549,Arouna Sangante,6.75,Ligue 1,2023-2024,Le Havre
2550,Muhammed Cham,6.75,Ligue 1,2023-2024,Clermont Foot
2551,Chancel Mbemba,6.75,Ligue 1,2023-2024,Marseille
2552,Marco Bizot,6.74,Ligue 1,2023-2024,Brest
2553,Leny Yoro,6.74,Ligue 1,2023-2024,Lille
2554,Issiaga Sylla,6.74,Ligue 1,2023-2024,Montpellier
2555,Neil El Aynaoui,6.74,Ligue 1,2023-2024,Lens
2556,Amine Harit,6.73,Ligue 1,2023-2024,Marseille
2557,Ismaïla Sarr,6.73,Ligue 1,2023-2024,Marseille
2558,Marcin Bulka,6.73,Ligue 1,2023-2024,Nice
2559,Mohamed Daramy,6.73,Ligue 1,2023-2024,Reims
2560,Lamine Camara,6.73,Ligue 1,2023-2024,Metz
2561,Mousa Al Ta mariMontpellier,6.73,Ligue 1,2023-2024,
2562,Renan Lodi,6.73,Ligue 1,2023-2024,Marseille
2563,Guillermo Maripán,6.72,Ligue 1,2023-2024,Monaco
2564,Lorenz Assignon,6.72,Ligue 1,2023-2024,Rennes
2565,Enzo Le Fée,6.72,Ligue 1,2023-2024,Rennes
2566,Ernest Nuamah,6.71,Ligue 1,2023-2024,Lyon
2567,Morgan Sanson,6.71,Ligue 1,2023-2024,Nice
2568,Jonathan Gradit,6.71,Ligue 1,2023-2024,Lens
2569,Bradley Barcola,6.7,Ligue 1,2023-2024,Lyon
2570,Nabil Alioui,6.7,Ligue 1,2023-2024,Le Havre
2571,Beraldo,6.7,Ligue 1,2023-2024,Paris S-G
2572,Lovro Majer,6.7,Ligue 1,2023-2024,Rennes
2573,Rémy Cabella,6.7,Ligue 1,2023-2024,Lille
2574,Quentin Merlin,6.69,Ligue 1,2023-2024,Nantes
2575,Yvon Mvogo,6.69,Ligue 1,2023-2024,Lorient
2576,Krépin Diatta,6.69,Ligue 1,2023-2024,Monaco
2577,Marshall Munetsi,6.69,Ligue 1,2023-2024,Reims
2578,Arnaud Kalimuendo,6.69,Ligue 1,2023-2024,Rennes
2579,Jordan Veretout,6.69,Ligue 1,2023-2024,Marseille
2580,Logan Costa,6.69,Ligue 1,2023-2024,Toulouse
2581,Étienne Youté,6.69,Ligue 1,2023-2024,Le Havre
2582,Yoram Zague,6.68,Ligue 1,2023-2024,Paris S-G
2583,Warmed Omari,6.68,Ligue 1,2023-2024,Rennes
2584,Nemanja Matic,6.68,Ligue 1,2023-2024,Lyon
2585,Nicolas Pallois,6.68,Ligue 1,2023-2024,Nantes
2586,Steve Mandanda,6.68,Ligue 1,2023-2024,Rennes
2587,Alexsandro Ribeiro,6.68,Ligue 1,2023-2024,Lille
2588,Saïdou Sow,6.68,Ligue 1,2023-2024,Strasbourg
2589,Nampalys Mendy,6.68,Ligue 1,2023-2024,Lens
2590,André Ayew,6.68,Ligue 1,2023-2024,Le Havre
2591,Montassar Talbi,6.68,Ligue 1,2023-2024,Lorient
2592,Stijn Spierings,6.67,Ligue 1,2023-2024,Toulouse
2593,Niklas Schmidt,6.67,Ligue 1,2023-2024,Toulouse
2594,Nicolás Tagliafico,6.67,Ligue 1,2023-2024,Lyon
2595,Mohamed Camara,6.67,Ligue 1,2023-2024,Monaco
2596,Nordi Mukiele,6.67,Ligue 1,2023-2024,Paris S-G
2597,Alidu Seidu,6.67,Ligue 1,2023-2024,Clermont Foot
2598,Baptiste Santamaría,6.66,Ligue 1,2023-2024,Rennes
2599,Becir Omeragic,6.66,Ligue 1,2023-2024,Montpellier
2600,Pau López,6.66,Ligue 1,2023-2024,Marseille
2601,Darlin Yongwa,6.66,Ligue 1,2023-2024,Lorient
2602,Rubén Blanco,6.65,Ligue 1,2023-2024,Marseille
2603,Corentin Tolisso,6.65,Ligue 1,2023-2024,Lyon
2604,Terem Moffi,6.65,Ligue 1,2023-2024,Nice
2605,Lucas Perrin,6.65,Ligue 1,2023-2024,Strasbourg
2606,Christopher Jullien,6.65,Ligue 1,2023-2024,Montpellier
2607,Angelo Fulgini,6.64,Ligue 1,2023-2024,Lens
2608,Siriné Doucouré,6.64,Ligue 1,2023-2024,Lorient
2609,Youssouf Ndayishimiye,6.64,Ligue 1,2023-2024,Nice
2610,Orel Mangala,6.63,Ligue 1,2023-2024,Lyon
2611,Kamory Doumbia,6.63,Ligue 1,2023-2024,Brest
2612,Abdoulaye Touré,6.63,Ligue 1,2023-2024,Le Havre
2613,Isaak Touré,6.63,Ligue 1,2023-2024,Lorient
2614,Mahamadou Nagida,6.63,Ligue 1,2023-2024,Rennes
2615,Yehvann Diouf,6.62,Ligue 1,2023-2024,Reims
2616,Silvan Hefti,6.62,Ligue 1,2023-2024,Montpellier
2617,Emran Soglo,6.62,Ligue 1,2023-2024,Marseille
2618,Théo Sainte-LuceMontpellier,6.62,Ligue 1,2023-2024,
2619,Philipp Köhn,6.62,Ligue 1,2023-2024,Monaco
2620,Eray Cömert,6.62,Ligue 1,2023-2024,Nantes
2621,Formose Mendy,6.62,Ligue 1,2023-2024,Lorient
2622,Geoffrey Kondogbia,6.62,Ligue 1,2023-2024,Marseille
2623,Douglas Augusto,6.61,Ligue 1,2023-2024,Nantes
2624,Guéla Doué,6.61,Ligue 1,2023-2024,Rennes
2625,Julien Ponceau,6.61,Ligue 1,2023-2024,Lorient
2626,Papa Diallo,6.61,Ligue 1,2023-2024,Metz
2627,Alban Lafont,6.61,Ligue 1,2023-2024,Nantes
2628,Hicham Boudaoui,6.61,Ligue 1,2023-2024,Nice
2629,Adrien Truffert,6.61,Ligue 1,2023-2024,Rennes
2630,Pablo Rosario,6.61,Ligue 1,2023-2024,Nice
2631,Hugo Magnetti,6.61,Ligue 1,2023-2024,Brest
2632,Mohamed Bayo,6.61,Ligue 1,2023-2024,Le Havre
2633,Florent Mollet,6.61,Ligue 1,2023-2024,Nantes
2634,Iliman Ndiaye,6.61,Ligue 1,2023-2024,Marseille
2635,Grégoire Coudert,6.61,Ligue 1,2023-2024,Brest
2636,Deiver Machado,6.6,Ligue 1,2023-2024,Lens
2637,Pablo Pagis,6.6,Ligue 1,2023-2024,Lorient
2638,Habib Diarra,6.6,Ligue 1,2023-2024,Strasbourg
2639,Kassoum Ouattara,6.6,Ligue 1,2023-2024,Monaco
2640,Cristian Cásseres,6.59,Ligue 1,2023-2024,Toulouse
2641,Jake O Brien,6.59,Ligue 1,2023-2024,Lyon
2642,Duje Caleta-CarLyon,6.59,Ligue 1,2023-2024,
2643,Akor Adams,6.59,Ligue 1,2023-2024,Montpellier
2644,Junior Mwanga,6.59,Ligue 1,2023-2024,Strasbourg
2645,Yoann Salmier,6.59,Ligue 1,2023-2024,Le Havre
2646,Jean-Charles Castelletto,6.58,Ligue 1,2023-2024,Nantes
2647,Milan Skriniar,6.58,Ligue 1,2023-2024,Paris S-G
2648,Abakar Sylla,6.58,Ligue 1,2023-2024,Strasbourg
2649,Ayman Kari,6.58,Ligue 1,2023-2024,Lorient
2650,Sergio Akieme,6.58,Ligue 1,2023-2024,Reims
2651,Mohamed-Ali Cho,6.58,Ligue 1,2023-2024,Nice
2652,Moussa Diarra,6.58,Ligue 1,2023-2024,Toulouse
2653,Ainsley Maitland-NilesLyon,6.57,Ligue 1,2023-2024,
2654,Thomas Delaine,6.57,Ligue 1,2023-2024,Strasbourg
2655,Ibrahim Cissoko,6.57,Ligue 1,2023-2024,Toulouse
2656,Lucas Mincarelli,6.57,Ligue 1,2023-2024,Montpellier
2657,Habib Keïta,6.57,Ligue 1,2023-2024,Clermont Foot
2658,Christopher Wooh,6.57,Ligue 1,2023-2024,Rennes
2659,Keito Nakamura,6.56,Ligue 1,2023-2024,Reims
2660,ngelo,6.56,Ligue 1,2023-2024,Strasbourg
2661,Mikkel Desler,6.56,Ligue 1,2023-2024,Toulouse
2662,Soungoutou Magassa,6.56,Ligue 1,2023-2024,Monaco
2663,Pape Gueye,6.56,Ligue 1,2023-2024,Marseille
2664,Folarin Balogun,6.56,Ligue 1,2023-2024,Monaco
2665,Guillaume Dietsch,6.56,Ligue 1,2023-2024,Metz
2666,Ablie Jallow,6.55,Ligue 1,2023-2024,Metz
2667,Matthis Abline,6.55,Ligue 1,2023-2024,Nantes
2668,Azor Matusiwa,6.55,Ligue 1,2023-2024,Rennes
2669,Jim Allevinah,6.55,Ligue 1,2023-2024,Clermont Foot
2670,Yusuf Yazici,6.54,Ligue 1,2023-2024,Lille
2671,Eliesse Ben Seghir,6.54,Ligue 1,2023-2024,Monaco
2672,Fali Candé,6.54,Ligue 1,2023-2024,Metz
2673,Andy Diouf,6.54,Ligue 1,2023-2024,Lens
2674,Falaye Sacko,6.54,Ligue 1,2023-2024,Montpellier
2675,Elye Wahi,6.54,Ligue 1,2023-2024,Lens
2676,Maxime Colin,6.53,Ligue 1,2023-2024,Metz
2677,Emmanuel Sabbi,6.53,Ligue 1,2023-2024,Le Havre
2678,César Gelabert,6.53,Ligue 1,2023-2024,Toulouse
2679,Breel Embolo,6.53,Ligue 1,2023-2024,Monaco
2680,Jeffinho,6.53,Ligue 1,2023-2024,Lyon
2681,Josué Casimir,6.53,Ligue 1,2023-2024,Le Havre
2682,Julien Le Cardinal,6.53,Ligue 1,2023-2024,Brest
2683,Cheick Oumar Konaté,6.53,Ligue 1,2023-2024,Clermont Foot
2684,Gerzino Nyamsi,6.53,Ligue 1,2023-2024,Strasbourg
2685,Oussama Targhalline,6.52,Ligue 1,2023-2024,Le Havre
2686,Ludovic Blas,6.52,Ligue 1,2023-2024,Rennes
2687,Tiémoué Bakayoko,6.51,Ligue 1,2023-2024,Lorient
2688,Jordan Lotomba,6.51,Ligue 1,2023-2024,Nice
2689,Emanuel Emegha,6.51,Ligue 1,2023-2024,Strasbourg
2690,Sadibou Sané,6.51,Ligue 1,2023-2024,Metz
2691,Marcus Coco,6.51,Ligue 1,2023-2024,Nantes
2692,Abdukodir Khusanov,6.51,Ligue 1,2023-2024,Lens
2693,Daler Kuzyaev,6.51,Ligue 1,2023-2024,Le Havre
2694,Pedro Chirivella,6.5,Ligue 1,2023-2024,Nantes
2695,Gaëtan Laborde,6.5,Ligue 1,2023-2024,Nice
2696,Mathias Pereira Lage,6.5,Ligue 1,2023-2024,Brest
2697,Panos Katseris,6.5,Ligue 1,2023-2024,Lorient
2698,Didier Lamkel Zé,6.5,Ligue 1,2023-2024,Metz
2699,Senny Mayulu,6.5,Ligue 1,2023-2024,Paris S-G
2700,Ulisses Garcia,6.5,Ligue 1,2023-2024,Marseille
2701,Quentin Merlin,6.5,Ligue 1,2023-2024,Marseille
2702,Josh Wilson-EsbrandReims,6.5,Ligue 1,2023-2024,
2703,Koffi Kouao,6.5,Ligue 1,2023-2024,Metz
2704,Antoine Mendy,6.5,Ligue 1,2023-2024,Nice
2705,Jean Onana,6.49,Ligue 1,2023-2024,Marseille
2706,Badredine Bouanani,6.49,Ligue 1,2023-2024,Lorient
2707,Frank Magri,6.49,Ligue 1,2023-2024,Toulouse
2708,Wesley Saïd,6.49,Ligue 1,2023-2024,Lens
2709,Birger Meling,6.49,Ligue 1,2023-2024,Rennes
2710,Oumar Diakité,6.49,Ligue 1,2023-2024,Reims
2711,Adam Ounas,6.49,Ligue 1,2023-2024,Lille
2712,Maxime Gonalons,6.49,Ligue 1,2023-2024,Clermont Foot
2713,Amir Richardson,6.48,Ligue 1,2023-2024,Reims
2714,Sinaly Diomandé,6.48,Ligue 1,2023-2024,Lyon
2715,Azzedine Ounahi,6.48,Ligue 1,2023-2024,Marseille
2716,Shamar Nicholson,6.48,Ligue 1,2023-2024,Clermont Foot
2717,Vincent Le Goff,6.47,Ligue 1,2023-2024,Lorient
2718,Johan Gastien,6.47,Ligue 1,2023-2024,Clermont Foot
2719,Guillaume Restes,6.47,Ligue 1,2023-2024,Toulouse
2720,Carlos Soler,6.47,Ligue 1,2023-2024,Paris S-G
2721,Loïc Nego,6.47,Ligue 1,2023-2024,Le Havre
2722,Dejan Lovren,6.47,Ligue 1,2023-2024,Lyon
2723,Jean-Kévin Duverne,6.46,Ligue 1,2023-2024,Nantes
2724,Bamo Meïté,6.46,Ligue 1,2023-2024,Marseille
2725,Saïmon Bouabré,6.46,Ligue 1,2023-2024,Monaco
2726,Evann Guessand,6.46,Ligue 1,2023-2024,Nice
2727,Sofiane Diop,6.46,Ligue 1,2023-2024,Nice
2728,Paul Akouokou,6.46,Ligue 1,2023-2024,Lyon
2729,Ibrahima Sissoko,6.45,Ligue 1,2023-2024,Strasbourg
2730,Kévin N Doram,6.45,Ligue 1,2023-2024,Metz
2731,Jérémy Le Douaron,6.45,Ligue 1,2023-2024,Brest
2732,Kévin Van Den Kerkhof,6.45,Ligue 1,2023-2024,Metz
2733,Enzo Tchato,6.45,Ligue 1,2023-2024,Montpellier
2734,Florent Ogier,6.45,Ligue 1,2023-2024,Clermont Foot
2735,Ivan Cavaleiro,6.44,Ligue 1,2023-2024,Lille
2736,Gabriel Gudmundsson,6.44,Ligue 1,2023-2024,Lille
2737,Cheikh Sabaly,6.44,Ligue 1,2023-2024,Metz
2738,Ibrahim Salah,6.44,Ligue 1,2023-2024,Rennes
2739,Axel Gueguin,6.44,Ligue 1,2023-2024,Montpellier
2740,Tanguy Coulibaly,6.44,Ligue 1,2023-2024,Montpellier
2741,Nathaniel Adjei,6.44,Ligue 1,2023-2024,Lorient
2742,Malick Fofana,6.43,Ligue 1,2023-2024,Lyon
2743,Alidu Seidu,6.43,Ligue 1,2023-2024,Rennes
2744,Jonas Martin,6.43,Ligue 1,2023-2024,Brest
2745,Arthur Atta,6.43,Ligue 1,2023-2024,Metz
2746,Yassine Kechta,6.43,Ligue 1,2023-2024,Le Havre
2747,Tino Kadewere,6.43,Ligue 1,2023-2024,Nantes
2748,Jordan Ferri,6.42,Ligue 1,2023-2024,Montpellier
2749,Marquinhos,6.42,Ligue 1,2023-2024,Nantes
2750,Théo Le Bris,6.42,Ligue 1,2023-2024,Lorient
2751,Lebo Mothiba,6.42,Ligue 1,2023-2024,Strasbourg
2752,Zakaria Aboukhlal,6.42,Ligue 1,2023-2024,Toulouse
2753,Khalil Fayad,6.42,Ligue 1,2023-2024,Montpellier
2754,Reda Khadra,6.41,Ligue 1,2023-2024,Reims
2755,Luis Henrique,6.41,Ligue 1,2023-2024,Marseille
2756,Aron Dønnum,6.41,Ligue 1,2023-2024,Toulouse
2757,Jeanuël Belocian,6.41,Ligue 1,2023-2024,Rennes
2758,Benjamin Mendy,6.41,Ligue 1,2023-2024,Lorient
2759,Danley Jean Jacques,6.41,Ligue 1,2023-2024,Metz
2760,Denis Genreau,6.4,Ligue 1,2023-2024,Toulouse
2761,Tom Louchet,6.4,Ligue 1,2023-2024,Nice
2762,Simon Elisor,6.4,Ligue 1,2023-2024,Metz
2763,Matz Sels,6.4,Ligue 1,2023-2024,Strasbourg
2764,Bamba Dieng,6.4,Ligue 1,2023-2024,Lorient
2765,Mamadou Sakho,6.4,Ligue 1,2023-2024,Montpellier
2766,Christophe Hérelle,6.4,Ligue 1,2023-2024,Metz
2767,Sanjin Prcic,6.4,Ligue 1,2023-2024,Strasbourg
2768,Wahbi Khazri,6.4,Ligue 1,2023-2024,Montpellier
2769,Warren Kamanzi,6.4,Ligue 1,2023-2024,Toulouse
2770,Ronaël Pierre-GabrielNantes,6.39,Ligue 1,2023-2024,
2771,Maxime Busi,6.39,Ligue 1,2023-2024,Reims
2772,Henrique,6.39,Ligue 1,2023-2024,Lyon
2773,Nicolas Cozza,6.39,Ligue 1,2023-2024,Nantes
2774,Elbasan Rashani,6.38,Ligue 1,2023-2024,Clermont Foot
2775,Alaa Bellaarouch,6.38,Ligue 1,2023-2024,Strasbourg
2776,Eli Kroupi,6.38,Ligue 1,2023-2024,Lorient
2777,Morgan Guilavogui,6.38,Ligue 1,2023-2024,Lens
2778,Óscar Estupiñán,6.38,Ligue 1,2023-2024,Metz
2779,Julien Laporte,6.38,Ligue 1,2023-2024,Lorient
2780,Gédéon Kalulu,6.37,Ligue 1,2023-2024,Lorient
2781,Chrislain Matsima,6.37,Ligue 1,2023-2024,Clermont Foot
2782,Ismaël Doukouré,6.37,Ligue 1,2023-2024,Strasbourg
2783,Alan Virginius,6.37,Ligue 1,2023-2024,Clermont Foot
2784,Alexis Claude-MauriceNice,6.36,Ligue 1,2023-2024,
2785,Kevin Gameiro,6.36,Ligue 1,2023-2024,Strasbourg
2786,Andy Pelmard,6.36,Ligue 1,2023-2024,Clermont Foot
2787,Jérémy Sebas,6.36,Ligue 1,2023-2024,Strasbourg
2788,Saël Kumbedi,6.36,Ligue 1,2023-2024,Lyon
2789,Adrien Thomasson,6.36,Ligue 1,2023-2024,Lens
2790,Yohann Magnin,6.36,Ligue 1,2023-2024,Clermont Foot
2791,Thibault De Smet,6.35,Ligue 1,2023-2024,Reims
2792,Bilal Boutobba,6.35,Ligue 1,2023-2024,Clermont Foot
2793,Thomas Foket,6.35,Ligue 1,2023-2024,Reims
2794,Jérémy Jacquet,6.35,Ligue 1,2023-2024,Clermont Foot
2795,Mama Baldé,6.35,Ligue 1,2023-2024,Lyon
2796,Ismaël Traoré,6.35,Ligue 1,2023-2024,Metz
2797,Maximiliano Caufriez,6.34,Ligue 1,2023-2024,Clermont Foot
2798,Farès Chaïbi,6.34,Ligue 1,2023-2024,Toulouse
2799,Shavy Babicka,6.33,Ligue 1,2023-2024,Toulouse
2800,Joel Asoro,6.33,Ligue 1,2023-2024,Metz
2801,Benjamin Stambouli,6.33,Ligue 1,2023-2024,Reims
2802,Óscar Cortés,6.33,Ligue 1,2023-2024,Lens
2803,Chrislain Matsima,6.32,Ligue 1,2023-2024,Monaco
2804,Abdoul Kader Bamba,6.32,Ligue 1,2023-2024,Nantes
2805,Kévin Keben,6.32,Ligue 1,2023-2024,Toulouse
2806,Jhoanner Chávez,6.32,Ligue 1,2023-2024,Lens
2807,Antoine Joujou,6.32,Ligue 1,2023-2024,Le Havre
2808,Valentin Atangana Edoa,6.32,Ligue 1,2023-2024,Reims
2809,Badredine Bouanani,6.31,Ligue 1,2023-2024,Nice
2810,Carlos Baleba,6.31,Ligue 1,2023-2024,Lille
2811,Amin Sarr,6.31,Ligue 1,2023-2024,Lyon
2812,Moussa Sissoko,6.31,Ligue 1,2023-2024,Nantes
2813,Kelvin Amian,6.3,Ligue 1,2023-2024,Nantes
2814,Hákon Haraldsson,6.3,Ligue 1,2023-2024,Lille
2815,Keylor Navas,6.3,Ligue 1,2023-2024,Paris S-G
2816,Bilal Nadir,6.3,Ligue 1,2023-2024,Marseille
2817,Fabian Rieder,6.3,Ligue 1,2023-2024,Rennes
2818,Rabby Nzingoula,6.29,Ligue 1,2023-2024,Strasbourg
2819,Skelly Alvero,6.29,Ligue 1,2023-2024,Lyon
2820,Samuel Moutoussamy,6.29,Ligue 1,2023-2024,Nantes
2821,Julien Le Cardinal,6.29,Ligue 1,2023-2024,Lens
2822,Faris Moumbagna,6.28,Ligue 1,2023-2024,Marseille
2823,Faitout Maouassa,6.28,Ligue 1,2023-2024,Lens
2824,Jean-Victor Makengo,6.27,Ligue 1,2023-2024,Lorient
2825,Eliot Matazo,6.27,Ligue 1,2023-2024,Monaco
2826,Reda Belahyane,6.27,Ligue 1,2023-2024,Nice
2827,Moïse Sahi Dion,6.27,Ligue 1,2023-2024,Strasbourg
2828,Trévis Dago,6.27,Ligue 1,2023-2024,Lille
2829,Valentin Rosier,6.26,Ligue 1,2023-2024,Nice
2830,Elye Wahi,6.26,Ligue 1,2023-2024,Montpellier
2831,Mehdi Zeffane,6.26,Ligue 1,2023-2024,Clermont Foot
2832,Aliou Balde,6.26,Ligue 1,2023-2024,Nice
2833,Jérémy Jacquet,6.25,Ligue 1,2023-2024,Rennes
2834,Massadio Haïdara,6.25,Ligue 1,2023-2024,Lens
2835,Amadou Koné,6.25,Ligue 1,2023-2024,Reims
2836,Grejohn Kyei,6.25,Ligue 1,2023-2024,Clermont Foot
2837,Issa Soumaré,6.24,Ligue 1,2023-2024,Le Havre
2838,Nathan Zézé,6.24,Ligue 1,2023-2024,Nantes
2839,Mathieu Gorgelin,6.23,Ligue 1,2023-2024,Le Havre
2840,Nolan Mbemba,6.22,Ligue 1,2023-2024,Le Havre
2841,Aiyegun Tosin,6.22,Ligue 1,2023-2024,Lorient
2842,Adson,6.22,Ligue 1,2023-2024,Nantes
2843,Salis Abdul Samed,6.22,Ligue 1,2023-2024,Lens
2844,Bénie Traoré,6.22,Ligue 1,2023-2024,Nantes
2845,Oualid El Hajjam,6.22,Ligue 1,2023-2024,Le Havre
2846,Kelvin Yeboah,6.22,Ligue 1,2023-2024,Montpellier
2847,Mamady Bangré,6.21,Ligue 1,2023-2024,Toulouse
2848,Naatan Skyttä,6.21,Ligue 1,2023-2024,Toulouse
2849,Bertug Yildirim,6.21,Ligue 1,2023-2024,Rennes
2850,Bonke Innocent,6.21,Ligue 1,2023-2024,Lorient
2851,Ibou Sané,6.2,Ligue 1,2023-2024,Metz
2852,Alan Virginius,6.2,Ligue 1,2023-2024,Lille
2853,Joaquín Correa,6.19,Ligue 1,2023-2024,Marseille
2854,François Mughe,6.19,Ligue 1,2023-2024,Marseille
2855,Mohamed El Arouch,6.19,Ligue 1,2023-2024,Lyon
2856,Aloïs Confais,6.19,Ligue 1,2023-2024,Le Havre
2857,Vito Mannone,6.19,Ligue 1,2023-2024,Lille
2858,Johann Lepenant,6.19,Ligue 1,2023-2024,Lyon
2859,Mamadou Coulibaly,6.18,Ligue 1,2023-2024,Monaco
2860,Yaya Fofana,6.18,Ligue 1,2023-2024,Reims
2861,Tino Kadewere,6.17,Ligue 1,2023-2024,Lyon
2862,Mahamadou Diawara,6.17,Ligue 1,2023-2024,Lyon
2863,Achraf Dari,6.17,Ligue 1,2023-2024,Brest
2864,Enzo Mongo,6.17,Ligue 1,2023-2024,Nantes
2865,Ibrahima Koné,6.17,Ligue 1,2023-2024,Lorient
2866,Raimane Daou,6.17,Ligue 1,2023-2024,Marseille
2867,Yanis Begraoui,6.17,Ligue 1,2023-2024,Toulouse
2868,Léo Leroy,6.17,Ligue 1,2023-2024,Montpellier
2869,Ayanda Sishuba,6.17,Ligue 1,2023-2024,Lens
2870,Yann Karamoh,6.17,Ligue 1,2023-2024,Montpellier
2871,Adrien Lebeau,6.17,Ligue 1,2023-2024,Brest
2872,Ibrahim Diakité,6.16,Ligue 1,2023-2024,Reims
2873,Mathis Lambourde,6.16,Ligue 1,2023-2024,Rennes
2874,Joel Mvuka,6.16,Ligue 1,2023-2024,Lorient
2875,Mamadou Diakhon,6.15,Ligue 1,2023-2024,Reims
2876,Mattéo Guendouzi,6.15,Ligue 1,2023-2024,Marseille
2877,Jean N Guessan,6.15,Ligue 1,2023-2024,Metz
2878,Fabien Centonze,6.15,Ligue 1,2023-2024,Nantes
2879,Amine Salama,6.15,Ligue 1,2023-2024,Reims
2880,Jaouen Hadjam,6.14,Ligue 1,2023-2024,Nantes
2881,Sacha Delaye,6.14,Ligue 1,2023-2024,Montpellier
2882,Bassirou N diayeLorient,6.14,Ligue 1,2023-2024,
2883,Steven Baseya,6.14,Ligue 1,2023-2024,Strasbourg
2884,Christ Mbondi,6.14,Ligue 1,2023-2024,Reims
2885,Joseph Nduquidi,6.14,Ligue 1,2023-2024,Metz
2886,Cher Ndour,6.13,Ligue 1,2023-2024,Paris S-G
2887,Ignatius Ganago,6.13,Ligue 1,2023-2024,Nantes
2888,Jessy Deminguet,6.13,Ligue 1,2023-2024,Strasbourg
2889,Yoël Armougom,6.12,Ligue 1,2023-2024,Clermont Foot
2890,Gift Orban,6.12,Ligue 1,2023-2024,Lyon
2891,Hianga a Mbock,6.12,Ligue 1,2023-2024,Brest
2892,Rassoul Ndiaye,6.11,Ligue 1,2023-2024,Le Havre
2893,Samuel Grandsir,6.11,Ligue 1,2023-2024,Le Havre
2894,Myron Boadu,6.1,Ligue 1,2023-2024,Monaco
2895,Thérence Koudou,6.1,Ligue 1,2023-2024,Reims
2896,Adel Mahamoud,6.1,Ligue 1,2023-2024,Nantes
2897,Aurelien Pelon,6.1,Ligue 1,2023-2024,Lorient
2898,Simon Ebonog,6.09,Ligue 1,2023-2024,Le Havre
2899,Élysée Logbo,6.09,Ligue 1,2023-2024,Le Havre
2900,Aboubacar Ali Abdallah,6.09,Ligue 1,2023-2024,Strasbourg
2901,Edan Diop,6.09,Ligue 1,2023-2024,Monaco
2902,Adryelson,6.09,Ligue 1,2023-2024,Lyon
2903,Daouda Traoré,6.09,Ligue 1,2023-2024,Nice
2904,Keyliane Abdallah,6.09,Ligue 1,2023-2024,Marseille
2905,Romain Perraud,6.09,Ligue 1,2023-2024,Nice
2906,Benjamin Tetteh,6.08,Ligue 1,2023-2024,Metz
2907,Malick Mbaye,6.08,Ligue 1,2023-2024,Metz
2908,Habib Maïga,6.08,Ligue 1,2023-2024,Metz
2909,Steve Ngoura,6.08,Ligue 1,2023-2024,Le Havre
2910,Billal Brahimi,6.07,Ligue 1,2023-2024,Brest
2911,Igor Silva,6.07,Ligue 1,2023-2024,Lorient
2912,Ethan Mbappé,6.07,Ligue 1,2023-2024,Paris S-G
2913,Jérémie Bela,6.07,Ligue 1,2023-2024,Clermont Foot
2914,Samuel Umtiti,6.07,Ligue 1,2023-2024,Lille
2915,Yanis Issoufou,6.05,Ligue 1,2023-2024,Montpellier
2916,Dembo Sylla,6.04,Ligue 1,2023-2024,Lorient
2917,Layvin Kurzawa,6.04,Ligue 1,2023-2024,Paris S-G
2918,Mamadou Sarr,6.04,Ligue 1,2023-2024,Lyon
2919,Eduard Sobol,6.03,Ligue 1,2023-2024,Strasbourg
2920,Diego Moreira,6.03,Ligue 1,2023-2024,Lyon
2921,Lucas Michal,6.03,Ligue 1,2023-2024,Monaco
2922,Tiago Morais,6.03,Ligue 1,2023-2024,Lille
2923,Aiman Maurer,6.02,Ligue 1,2023-2024,Clermont Foot
2924,Andrej Ilic,6.02,Ligue 1,2023-2024,Lille
2925,Djaoui Cissé,6.02,Ligue 1,2023-2024,Rennes
2926,Hugo Ekitiké,6.02,Ligue 1,2023-2024,Paris S-G
2927,Luck Zogbé,6.02,Ligue 1,2023-2024,Brest
2928,Mohamed-Amine Bouchenna,6.02,Ligue 1,2023-2024,Clermont Foot
2929,Sofiane Sidi Ali,6.02,Ligue 1,2023-2024,Marseille
2930,Axel Camblan,6.01,Ligue 1,2023-2024,Brest
2931,Aboubacar Lô,6.01,Ligue 1,2023-2024,Metz
2932,Billal Brahimi,6.01,Ligue 1,2023-2024,Nice
2933,Adama Bojang,6.0,Ligue 1,2023-2024,Reims
2934,Aaron Malouda,6.0,Ligue 1,2023-2024,Lille
2935,Gauthier Gallon,6.0,Ligue 1,2023-2024,Rennes
2936,Lamine Diack,6.0,Ligue 1,2023-2024,Nantes
2937,Noam Mayoka-TikaMarseille,6.0,Ligue 1,2023-2024,
2938,Komnen Andric,6.0,Ligue 1,2023-2024,Clermont Foot
2939,Karamoko Dembélé,5.99,Ligue 1,2023-2024,Brest
2940,Ignacio Miramón,5.99,Ligue 1,2023-2024,Lille
2941,Abdellah Baallal,5.98,Ligue 1,2023-2024,Clermont Foot
2942,Ayyoub Bouaddi,5.98,Ligue 1,2023-2024,Lille
2943,Hugo Boutsingkham,5.98,Ligue 1,2023-2024,Nantes
2944,Mohamed Bechikh,5.97,Ligue 1,2023-2024,Strasbourg
2945,Stredair Appuah,5.97,Ligue 1,2023-2024,Nantes
2946,Ilhan Fakili,5.97,Ligue 1,2023-2024,Clermont Foot
2947,Chaïm El Djebali,5.95,Ligue 1,2023-2024,Lyon
2948,Ichem Ferrah,5.95,Ligue 1,2023-2024,Lille
